user_id,n_val,mle_top1,map_top1
AG4JGCHMM6QTZEBIOYYJHPP6QN4A,1,1,1
AG4KKHFEP4YXOWXQGKA7FUS5LAUQ,1,0,1
AG4MVC2DGEJQCTM4OY7TEWC5CMRQ,1,0,0
AG4R6AAW6ECTWSKURQHAIJPTHQCQ,1,0,0
AG4RDNEXBUS7SKHLYCZHG2Z4FZ5Q,3,0,0
AG4SC7XOVGP4YPOICGCBTAJJRTXQ,3,1,0
AG4SCJYDQIFCOWOMIU57WFSNRA4Q,4,0,0
AG4TRGDHYIBT4CH63VJYM5IOAMTQ,12,0,1
AG4VN6EAAH7KPSOXAIVJZT3VHGKA,1,1,1
AG4YT27NJP2JPT67ZLLUALHBCQJQ,2,0,0
AG52XQICWYVUIZ24ZC7RPDV2DQ2A,2,0,0
AG53JYUQIYTADARERU2G2ZEU6RYA,1,1,1
AG53VKY3EA4V4QYP5QVSTAVGV7WQ,2,0,0
AG57CQ6P4QWYMWUV6MTAOETUKHTA,2,1,1
AG57IF4YJR3QIIWTTUUWJTERLPAQ,1,0,0
AG57O26AVHGY5ENTKHPJIY2DJ3UQ,5,0,0
AG57Z2UAE53ARGEXQGPHDVMKXZKA,2,0,1
AG5AQHNG26OQHSWCRNTWXRLJLQAA,1,0,0
AG5ATRFIJOKVZXVRRMTFWEDRNGDA,7,1,1
AG5B6AX3NGOMW5QHF5LXGEKQUA4Q,1,0,0
AG5COUG5UAS67GNM24SDTLSNFJFA,3,1,1
AG5DO5VH5AF6XNU7VS7S33N5SAIA,2,1,1
AG5EDC6IAXC4XV24BQCEEKPEG6VA,5,1,1
AG5F4B4NU6DRMAKP743BDE5S3T5Q,11,1,1
AG5F6PDFISKZLRZAPG4M7PBA3YKQ,1,0,1
AG5FGCIM6PBJX3JNDRKQMITZTIMA,18,0,0
AG5G4JJOBDKQSOQSMBRVR6MJ3VGA,4,1,1
AG5GAE5WMKNT4MCDDPWYYHVDNGBQ,2,1,1
AG5GIO67ESN327DMWJHWXG3EL5QA,1,0,1
AG5HBLA6ELKZ522X4MPJON6UJIAQ,3,0,0
AG5HLFFUDPYFNCBASSQWATJPPHLQ,5,1,1
AG5KCDTJN3GBW5HZNPF2YLJHNG3A,1,1,1
AG5KDDU7RCGXHBA6BPPXXW3IP6UA,1,0,0
AG5LAQ6OG64IPENNTDTN7XI3RC2A,1,1,1
AG5MUOML6KO6OS4RBHHON277DAPQ,1,0,1
AG5OFHYJ3MMFRJVCWNJ7VQKRW7SA,3,1,1
AG5OIS47JWSGCXYGRGA5HBZPHKTQ,2,1,1
AG5PZBNISEDFPLXDKKXO5FYGX22Q,1,1,1
AG5Q5U7HJGIEEVC3RBZZLNAAJQ7Q,2,0,0
AG5R5AO4FEQOT2NECV7XCYAESRNQ,1,1,1
AG5SKMS5T5QYGMSVWCYRSEYI5RQQ,2,0,1
AG5SR57QU3LEIXZ6BUOWZ4VM4ZCQ,1,1,0
AG5SYCDLAXYHLGT7VSEFVYLJFFKQ,1,1,1
AG5UXEW5UWSADPINUHUQEOWSC7NQ,1,0,1
AG5V4JGHBZ4OSELLVKPOFTNCBELQ,3,1,1
AG5VBCXQND3AWHLMO6Y3AZ5G7SRA,9,1,1
AG5Y45ADCTYKXIYZ3XLB247NCS4Q,1,0,1
AG5Y4VCW5W7UCDBG52ZZECWU526Q,11,0,0
AG5ZSTIJZRUIMGPLQ533F7PYLX3A,7,1,1
AG63BDU4GAD3WUNGC6U6K6VUAO6Q,3,1,1
AG63W2BMC4HRP76AMS36AYY64AHA,9,1,1
AG644AQBRT56BVFDCJMISCNTSRMA,10,0,0
AG65QVV36QO766IL6UILQIRU72NQ,5,0,0
AG66R3VW4XDP2VRBDQQM73YJU2AQ,4,1,1
AG6AKEIGEOIWJCK5PRUER6MEQFGA,1,1,1
AG6CMSFDP6RXIOS2QNMEFVNMCLLQ,1,1,1
AG6CPSNU33WEJI3XT5VIOM5HJRNA,3,0,1
AG6DIXWKEDXETZQ5ATRXLMIVVOWA,5,1,1
AG6DP7SLJDN5VEGUJI6M6GADZI3A,4,1,1
AG6DYEIGJ5KWD7TZDJB3BQCSAYAQ,1,0,0
AG6ECFGMAQLE7T3V7WIKSKV6YMQA,2,0,1
AG6H4VRHXBUYD4363MJDLEZW7JLA,1,0,1
AG6I6NXM42IUPSDEXCDA24QMHF7Q,1,1,1
AG6K33RFRTO6Q5NPOVKGIW2ATSHA,2,1,0
AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,1,0,0
AG6NJFJSMIUOQW7R2KLXAHH7IQLA,1,0,1
AG6PRJEQ6IQKU5HV35F4TJWYD6DA,1,0,1
AG6QKUAZY7MNBQGOIIYBEI7D5E6Q,6,0,1
AG6QUGWBQGJMH4DPG4NM3ZNMBESA,2,1,0
AG6TTUTVLVOBX42P7RU3BUGRN5UQ,1,0,1
AG6VDBIZBR7FMSY52ECEW3DHQ25A,5,1,1
AG6VMSBXHDSJOI2LR6YUCELPJHTA,2,0,0
AG6WN564RPG3AI3VKA5IGHDXRSIQ,3,1,1
AG6XST2VIK35LJVRWV7JP5HKD77A,1,0,1
AG6YEU6RKW73EJM2W45Y5XLGZBAQ,2,1,1
AG6YSFQIOX236B6XQ2KFDZL7RSLA,1,1,0
AG6ZQGMMJUVKNJYDR2LX2VHXCXMA,1,1,1
AG6ZSGC2MCNKR3EENMDJQTPY5KEQ,2,1,1
AG6ZUHIANGJTQSCYCA6PNE3JGC3A,1,1,1
AG73BVBKUOH22USSFJA5ZWL7AKXA,80,1,1
AG74WB6SJAD5EAIMTEAXNVUOTDPQ,2,1,1
AG763SNG26OHKYCZMCRXQYZ645WA,5,0,0
AG77UJIQLNDLNYU5KYEND2TUBY5A,1,0,0
AG7A3O55CZYL7FOM7QCRVXVP3IDA,3,0,1
AG7AJK5XTMBY5S2EPQ6TOIJTXA2Q,6,0,0
AG7BO3KNMHXOIUHJ44C42NBHX6CQ,1,0,0
AG7BTOXYWYWOMNWIGRV2EPOW2GDQ,1,0,0
AG7EJ7BKWS6GY6MK2DH5SDHKSQAA,1,1,1
AG7G4K6J5O5V2OCW55J2E5VDCZEQ,1,0,0
AG7HTZ3KIEE7VKHWON3YU5TGXAFQ,1,1,0
AG7HXGGSV3AFHG7A24UGDMMGIU7A,2,0,1
AG7HZLBEUVINXH6FB6O4SAX2QSSQ,1,0,0
AG7IBD4EPP6H3YUNAKJ65VC4X7XA,4,0,0
AG7J5CE534W62GYJ334RCP7Z25MA,1,0,1
AG7JGCVICQFEQXY2IRXIV3DUZH6A,1,1,1
AG7JSIKUQPSL5AAPRDRKDNWM4U2A,2,1,1
AG7KXTBUNDJBNWQZR3XRUWXV4GHQ,4,1,1
AG7LP45GBEWYJYZFUNYRRJG7HQUA,2,1,1
AG7MORBCJBNUMU2ILOOQSEHNZMSQ,2,1,1
AG7MYY4MQ4XVRCTZQ4P4JEMAREKQ,8,1,1
AG7OOBA2ACHP7KN4B5SMEWGJ6A2Q,3,0,0
AG7QFSFYFCAFY5WLYLGP4XSJJGAQ,1,0,1
AG7QSJQU54AS4OUYD447FLN5WYPA,4,0,0
AG7UGO4II32LCYMMWVHY4B72CT3A,1,0,0
AG7VIA7IUXYBISPP4SUNYZUN2U4A,3,1,1
AG7VLIF75GNI57UBYKGGPHGKQKLA,3,1,0
AG7WCC2JKDYGNITFJGYP4FXR5ADA,1,0,1
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,3,0,0
AG7XC7IXBVHTTC3T62MV3KBAQXRA,1,0,1
AG7XDZ2U3QZVP5GWFQEH72JYN4EA,2,1,0
AG7YZ3YNJ4ZI5UOX5OJ26U3M2S6A,6,0,0
AGA266R3S3FAFD4VR3PNPUJE2JWQ,1,0,1
AGA3PQKDGXZQB7D3XXO74OO3GM7A,1,1,1
AGA44M76X7E2QA2YAEGL4ONOXFDA,1,0,0
AGA4UXQY4GAOOBNIFPRSUGUCH2TQ,2,1,0
AGA5DKM3DJW62R72RR7NCCPVPM6A,1,0,0
AGA5UUCFQO3XC3QYS7HWUPQLL5MQ,2,1,1
AGA65IMJDDJRYTVVJCEORZHHREEA,10,1,1
AGA6ZVAAVNSQHFJ36DYRTL3OQK5Q,1,0,1
AGA7LRGBYC2KXPIUF2QRBOXV4I3A,3,0,0
AGAACVU7BKK2HWDSDAEPRA7BX52A,1,1,0
AGACIUAZISXJCGADFZP6ENH2ABDA,1,0,1
AGACT7SLYEX4SAAWXP654GXTDIVQ,2,1,1
AGADWSNI4D65TO2LXO2PYRFWGB3A,12,0,0
AGAEYYCAXOYIEGQDPA4CQSMRJEYA,1,0,0
AGAFFHJSYNJG3U7DG3LGKB3OGS6Q,2,0,0
AGAGPR5LGTQI6ATLV6CO75MQJANQ,1,0,0
AGAHCWJ3DQG45WFQRP4ZAGBBVAPA,1,0,0
AGAK5MDOYSNRE4AYTPGAI7OAOD4Q,1,1,0
AGAKBGBGSAWIQT2J6W4AQB23ZSRQ,1,1,0
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,1,0,0
AGAN7JNORG6HFV75LQM4I7XSR7PQ,1,0,0
AGANNHROGEIJ25QUQZQKWWQUN2KQ,1,0,1
AGAPBK7H2SJSFV4ID5GPRU233YNA,1,0,0
AGAT223JYYC4N44BDQOUUSY67Z5A,3,0,1
AGAUEOP3YZCYXBV3SFHDLJNDL6QA,1,1,1
AGAV7IY4HWGYRUIAGUZRXYUJ22DA,49,1,1
AGAVKNCPQC4E4KVNDMKCNG74DLAA,9,1,1
AGAW2MV4B7R74JUWDLYIIUA2G3VA,1,0,1
AGAW762IUJZCDCXHDDN4AG5KBAGA,1,0,0
AGAZQ3JVDB5FNJPYZKWU5JQDRMMQ,1,1,1
AGB2PYUCXQRQ5ZICZRB2VK53IN7Q,1,0,0
AGB2RFM2UZQI2EDWOSRTBKL2YRHQ,1,0,0
AGB2XS367S4LXQEYDAKI5CUKHN4A,2,0,0
AGB3AJHQ7FVE7UWAU46LGRJPRJXA,2,1,1
AGB4HVZN2KZZCXUOMJ225W4R2ODA,1,0,1
AGB6IAODJLYBGSPMGAMW6JCEXQDQ,1,0,1
AGB6Q4DKQAOGZTH7G4UCJAUUZBYQ,1,1,1
AGBAHTGOUUS6SB7HLRRRLNT6FOXA,1,0,0
AGBBKOOVYCJDKZ6WWQXV45DT3PEQ,1,0,0
AGBCMNWLCGQBW326UEBGP6F7PBDA,1,0,0
AGBDEJ2PUPO3VJUUT5ZDFSP2GQSQ,2,0,0
AGBDOEQODAWX4KXFIOJ4TVBXFFSQ,1,0,0
AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,112,0,0
AGBGO5Q6ADFRJCOO477UJKFUE6LA,1,1,1
AGBGOYQOMHKPS7Z23RYGMW6QNGZQ,1,1,1
AGBH3WI2WKLQX3CMET5EBONWYCPA,2,0,0
AGBICZ3FNJ3LXMLECP3JVK2PQNLA,1,1,0
AGBIH2TQHO3YXDYTAI7KG4RWS6CA,7,1,1
AGBII24TGLYWTQ3ZRH4FM7RYZDHA,3,1,1
AGBII4HXKK5ZOATYBEZW2SQSRAXA,7,0,0
AGBJCZGIRLBGTGN3V2IPMH2N3DAQ,4,0,0
AGBLHTPPPEBOQNZ7TQFWNJP444LA,1,0,0
AGBLZSVAQSK5JAKVJKCIH6EV7IAA,2,1,1
AGBO5SEPWTF5NLYD33PFPGGVRUJQ,2,1,1
AGBPLKOVVMHWJDW7P2ZCETIJSXWQ,2,1,1
AGBUIIKQIADSNI2JVE3QQWO6KX6A,1,0,1
AGBUV5BMPMGKWMO3MIQWXB44VYZQ,4,1,0
AGBVHDK44OH5XLPDHZBPPF7VMSNA,1,0,0
AGBW3RTB45FB6VKRIJM2LY7QVXOQ,1,0,1
AGBWATEANBFWPZ7KSETWKB2TH6RQ,3,1,1
AGBWLUDE3HYZXH6ZVWXHEO6Y6WIA,1,0,1
AGBWTG5OPNB6AP4PKUSLYL5L5EJA,5,1,1
AGBZBTSC452EUG4N3ORDDRQR4NAA,1,1,1
AGC4467XYER5RETG26KKAA5MFQRA,1,0,0
AGC65IT7G7WUN5N7XVQFCGXKB23A,1,0,0
AGCAAUCLENEPCQYHAWU4T5JAJCZQ,1,0,1
AGCBZP5ATQJELWVCX2GW5DXRFE6A,1,0,0
AGCC63A5EDY4YAWNJ3ZVVTSO5FTQ,2,1,1
AGCCNEFIDP45BYOOMJEKSIFQH5GQ,1,0,0
AGCCQANVOWW2UNL726KKH6KCJSWQ,1,0,1
AGCCSHUEJJQRJWMLZ5HR3BIXBDZQ,1,1,1
AGCEYWN3HLUTAQLQ6BNOUYFYBTKQ,1,0,0
AGCGDSDT7UTG2KIGHGPKJRUFUO4A,2,1,1
AGCHFQGPZC5VBU54XLL55RZBEXTQ,1,1,0
AGCHWDKXBTWJR5HF7AHWGXXLFNYQ,2,1,1
AGCIK7B4BXDHQE3FAQ5JMIDJMKDA,7,1,1
AGCIR4U63BDW4AUJCN3EAU5T52XQ,2,1,1
AGCK74YBU2QYV5H3KELWRGUNLTJQ,1,0,0
AGCKAVC4OLL2FGHA2ECWM2KLMTRQ,1,0,1
AGCKEZUL53B5NEKKW6VQZVU5BSJA,1,0,0
AGCNIKCN2CUJXMPOONIF2LMETPRQ,3,1,1
AGCRAQO2BE56IYJ4KU3O5TGDPABQ,2,1,1
AGCSHYPXXTY5BUYD2JAVVJWVFX3Q,2,1,1
AGCSQFRRMAB6NV72ZOYRM2LOSLTQ,1,1,0
AGCU5K53T2SETDACU2XIWHGB2OFQ,1,0,1
AGCVHB2ADEVJVS4PFAXZY4G3JDNQ,2,1,1
AGCWSDXWRNWVOCMYPXWIYONSSA3A,3,1,1
AGCWSIJKLAHFWBWOUOIQVF7FV7WQ,1,1,1
AGCZZXDONWSW5LUV5Z7K4IVW4IBA,1,1,1
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,16,1,1
AGD2HMUO5BO3MWL3O4DLHMNGZ26Q,1,0,1
AGD3G2TVEHER6JE4JK5YWNM4QM5A,3,0,1
AGD3TMPRB5GRLKOIERJBUCYW2MXA,1,1,1
AGD3WEIHJW6PRPOTLCTHZQ7UJNOA,1,1,1
AGD4NKQAU6BBZSAHRLX464XOGN3Q,1,1,1
AGD4PW6PLOSTBRPBRN6A37DYD2EQ,11,1,1
AGD6DY3GC7ZJKOXVA7ETFO6PNDJQ,1,0,0
AGD6KA2LHE6STJZVH4ID2V6DT2EA,1,0,0
AGDAIZ7D2W75LLFTDR3NFG55KW5Q,1,0,0
AGDART6TKYBH6YBXXF7VNLCSOIVA,1,0,0
AGDGJZKYP5IOEVZIK4I6YWTSPR5Q,2,1,0
AGDGO5EB572PEM2FNJTLC3I52XLA,1,0,0
AGDGSGOCRMSQ6W7RX7R6L5DBBZCA,3,0,0
AGDHIYEQXBFOMXU2ZOMNDPOI2JIQ,5,1,1
AGDHXFCOVPYLY26TQKIFU6FHQHWQ,1,1,1
AGDID42C6GNCTPK2JPPVL4SIK4TQ,3,0,0
AGDJTZCO4LPHW2HLOJ3JKQJY7YMQ,1,0,1
AGDKABZZJLBYHIK4MNMDB2EHD3LQ,1,0,1
AGDKIKUV7IO2K3CQ6ORBPVKLWHWQ,1,1,1
AGDMLE4KNN24TTIXUVR7OI2BIG3A,1,0,1
AGDNTO7SJWWO6TLXWHUHXH4HJFUQ,2,1,0
AGDPHDIKTSUGLGDBAQKPTAA66R6A,1,1,1
AGDQG6SUUDEKCJ5XNTFTJJ3XDLRA,1,0,0
AGDQK2HCZ6DRMFLFYA63UXWMXEQQ,1,1,1
AGDSEYGSA5K664EUHWKV3ARDXO2Q,104,1,1
AGDTHJ7R5N2HOHYK4AACLB53BULA,2,0,1
AGDTM6AHJAKCS5576A44UYIXL2FQ,1,1,0
AGDUQQUPQS2YVNDW3NWOB2EJZW4A,1,1,1
AGDWQO45EAI3C7QI3SQTPXNLZNGQ,2,1,1
AGDYVTRFRQBRB6SCYTLRH7HYXUYA,2,0,1
AGDYXFFNU4MPW5E56EXX5GL6CJXA,3,0,0
AGE47EYFJDDYKZ4Z2OUJO5HWMUEA,2,1,1
AGE4ANICT5KENOWA3RJD7YHQRHMA,2,0,1
AGE4SJNW7SJMDKXQLYM7WDSRG43A,1,0,0
AGE522R3Q7EE2UQ5VLYH4CT4VBBQ,6,1,1
AGE7CS2YWDZRC4IU4R3KHUEG3RJQ,2,0,0
AGE7DYVWSUTDFBVDAPY5XFHIETFQ,1,0,0
AGE7KSDZJH6PIESQUZKEG3TLKATA,1,1,1
AGEA2M3KB3YRDOD4AYCX7EXYJFBA,1,1,1
AGEBIUDV3WUTK4CDGO2EOR3GYQUQ,1,1,0
AGECO5CDJI3RHIGS3RK4UIVJ24BA,5,1,1
AGEFHZHKK3V7HLWVAQ7OBRSKAFPA,2,0,0
AGEGYCQMNQHHULNWO5OBKXM6N62A,1,0,0
AGEHMDWTN6WP2FUTWR3MDV6DKWVA,1,1,1
AGEHMTLJDW5KZOIC3VQD24CEALVA,1,0,1
AGEKTLY6LFRPQWPPFUSKIZ3Q27YQ,3,1,1
AGEMLM3DG3H7NEKBRBDUYV3M6MYQ,1,0,1
AGEMT2GI455LAL2EOXHUXUOYU5JQ,1,0,1
AGENZM56KT2MC27KTWFXXFXNW5BA,1,0,1
AGEOCRZ47QENJWWADLSGWBTM3LBA,5,1,1
AGEOTPWQCEHXDILOOKRRWPM7VSVQ,1,0,1
AGEPKNU2H766R6PFU55QQVL37EQA,1,0,0
AGEQUYRAL5ZQSH5KFQNDXSSIVZOA,1,1,1
AGER2QNNCWN6Y5OZJZPXBWXI6RIQ,1,0,0
AGERPHFURMUOH44B57CH45HGZJNQ,4,1,1
AGESJTYAOUG7J5VQWKQZIHULXTNQ,1,0,1
AGETMS4QY42PALXSDFPLAOVLKJ4A,2,0,0
AGETZTDFI3PU4CAUVDF7DERUJOJA,4,1,1
AGEVJOPXJWBC4KCETHJBSATHBPAQ,1,0,1
AGEWBBUZEXZJVYISJRSDQZIA7PIQ,5,1,1
AGEWGND2SCCUBPKE2AAAWV37TZAA,1,0,1
AGEXGKLTS4OMDBDEYUBXYFVO43NQ,3,1,1
AGEXKTUK5TU45IY6LYOLCKZRWKBA,3,0,0
AGEYQAEWYQYLN63NF3OO6IX5S6BA,1,0,1
AGF2IEKZZWRUE66HQSQBLTWI5ZYA,2,0,0
AGF3GTGWVWB7QONIOHQMYOVQFAJA,9,1,1
AGF4G5ZKD2XTRUXI4OYIGF656RQQ,2,0,1
AGF5ZJEVFTV2P4BA7RABPU4RSPMQ,1,0,1
AGF647BCKGQ75WU36S6MVQRUSVBQ,26,0,1
AGF6GWDAWG7UW3R5O2G5O5JZC4BQ,11,1,1
AGF6OTGOARYDIKIX23WFEB4BVTVQ,1,1,1
AGF6U6VFUMGDSOT62RV4GIQJJCPA,1,0,0
AGF7LDUQN4OVGSFWLBND4GDKGCGA,10,1,1
AGF7RYX4IR362O74MWBM6ETHLU5A,3,0,0
AGFASTCZAWLB45YU4YZYAG6UJKZA,2,1,1
AGFB32EDGJ2D5DIWSN45QCHJ2SDQ,1,0,0
AGFC5E376OKUT5UWSMQQC7Z4TWHA,1,1,0
AGFFVCROHX2GGK6IEVAUVLQPDKPQ,5,1,1
AGFHHDWL3OS4OJIVTIOXDNOFNTUQ,2,0,0
AGFI6LCIGRVWSWABU644WO7C7RTA,2,0,0
AGFJVLSYIAGHOSUNZOCEXEC5DRQA,1,0,0
AGFQMRZZSYXKNVBDRKG3VUKEREGQ,1,0,0
AGFRFP7SQ5RGEC5CIBZZXX6UTBVQ,1,1,1
AGFRQW2ZGWAKW5U73NYTDRAATIFQ,1,1,1
AGFW46RRKAK63GZ73CPNHBIOFVZA,47,1,1
AGFW6E2RPQ255T4E4PX7VRZNEXSQ,1,0,0
AGFWRJISGU24IRO4BZIEEMNMDC5Q,1,1,1
AGFYECK3B56S777TJ4NKN2UXV6TQ,1,0,0
AGFYZ2OUPN5Y2UA7DTHTSIBRC4UA,1,0,1
AGG25H5QANFHLMNU6VQPLVZLJ57A,6,1,1
AGG2YWB7NGBLXKALTUJBJZFS7XKA,1,0,0
AGG37SW4KR2VZHX36S5VDW7L7HMQ,1,0,0
AGG3C3Q6DM4XZL4CTVJYACIQCN2Q,1,1,1
AGG3LP7HIMKOIBZNEXCERT2P5EYQ,1,1,1
AGG3VAMMXZVFU6JWQJQOETIWMK3Q,2,0,0
AGG4Z3GLPYALYQ7NHOWZQBJFGGJQ,2,0,0
AGGAGXKYS4FDF6KCIRYAH4WFBAHA,5,1,1
AGGDUAY5LNKS372TATIVOP2O4WGQ,1,1,0
AGGFRZKUGNSVFAGCVBNJXFUPVADA,1,0,0
AGGKJPNSWXQ355SY5GKHQPTHNJQA,3,1,1
AGGONKDJXYFYO6DHSFWXVYCCLZRQ,3,1,1
AGGPG5UVMAEMWN4I77C2KYXF4NEQ,1,0,0
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,11,1,1
AGGR5FSMZGK6OC2NBAUEZLPRTNQA,3,1,1
AGGRAQSSMWFQY27BHUSBMVORCTCA,1,0,0
AGGRFAOKIHWVKXPSYLRMJBQ3FFJA,2,0,0
AGGSD3TAK7CZ5OTYEV3AWAHNYRCQ,2,0,0
AGGTGF2JBFKDRG5PCI7737AVTBYQ,6,0,0
AGGTIOAQBT2XEBVS3H2WNVAWV3NQ,7,1,1
AGGVV5MHI2CWYQJUR7NOMFC52RFA,1,0,0
AGGXXIN3YCNGZ5KRJKX2EHGGO5XA,1,1,1
AGGY7KHSSBGHXB7A6HKPYSVECOYA,5,1,0
AGGYEN46CQP343LQU33Q7RHDVCEQ,1,0,0
AGGYM3KWKHIRC4V5T7XXFEP6ED4Q,3,0,1
AGGYRRVH7J3ASMACCA2UWDCY77JQ,1,1,0
AGH25VZZ7USQPXV5WMDYGAUSGNVQ,4,1,1
AGH2KXMKCKEVSGA4ZOEE34VWLPJA,1,0,0
AGH32PFRU2LDWUR3DBAZB4P5FBQQ,2,1,1
AGH4I7RYWOM3MACGCLC44AWIWH7Q,2,0,0
AGH5LEGYKRB6UG7O6DW3FMORGBCA,1,1,1
AGH6EFCBAIKYXHD2YLNCHIBDLVQA,2,1,1
AGH7ETX4AKP44M2A34MNHARESCNA,2,1,1
AGH7LPGXDSXFH4LN6H2AXG3O2ISA,1,1,1
AGHCKXNYRTQPT52OEVORALW4VJUA,4,1,0
AGHGJHYKKU4WHEBPXZES2HF6V7ZA,1,0,0
AGHHPX5M7W4XYCXCKLOPKMD7ZP2A,4,0,1
AGHJ2Q6XOVHH4VDBJWZ7B4LJAXBA,1,0,0
AGHLOKBFS4XGS6UMES7HK2KWECVA,1,0,1
AGHNFWNUFQGQY7FB3MH62U7EU52Q,1,0,0
AGHO4QEZBKPMX2ADR5SPJX4Q4H3Q,1,0,1
AGHOTWSXJD7W72KPYB6PFY65JNLA,1,0,1
AGHPNF5HGRFBHSS6DIWHIWMJ734Q,1,0,1
AGHQAGZRSIHG3SJIPJHMEFCO5CTA,1,1,0
AGHQT3DXTUR3CK6FT36XA54GIOJA,14,0,0
AGHTAD4GTFKSZFDVOC6JFPOBHJVQ,1,0,0
AGHU6Z5VO7EX3QY5OEAUMPOU7AAQ,1,0,0
AGHUMP2QQ7QFB4OAJU2PMBPTMZCA,1,0,0
AGHUXSKIATYNUKPQN67WFWQBP3CA,1,1,0
AGHW2OQGFV2HLRHD2XXJBVPQMAVQ,3,0,1
AGHW5M5US6UOS2ESAO4ZCS4PHFQA,6,0,1
AGHWAQQ2LYWCHJG2TBEJ73GHP3XA,4,0,0
AGHY2OE4DULSMKHOGT5FUXXPSAOQ,1,0,0
AGHZG5423TSUHASXLDYGGTZPSQBA,2,0,0
AGI2MQWJXSYKL3VA62BP7PZPE6ZQ,1,0,1
AGI3RD6PNQAR24YQ7BAG7CSGROOA,1,0,1
AGI4PZABJ57EIG44WF2KGJYVDOIQ,1,0,0
AGI5JYI75SBC4QMTIKDX5QHP77LA,1,1,1
AGI7Q26GZEQWCD45Q6IDAMTEYJEQ,1,1,1
AGIBN2ZJLRCWLBIDEYRYN2MDLNWQ,1,0,1
AGIDYIVYR5UNQUZ5SB7WTEJM4BGA,1,1,1
AGIENFD3KVP2PEXI3CSFFORRBSGQ,7,1,1
AGIFPBRP2WHQ6C3H5CV45KUB7GWQ,3,0,0
AGIG3LGD5MORBN4D4CHT3CWA73MA,2,1,1
AGIH46LEHQ4ASL33GGBNC3FIO5RA,1,0,1
AGIH6KGSESZP2XSE67ABYLQKTZTQ,1,0,1
AGIHSZJDK2BSTMLIW72X52IL5VYQ,1,1,1
AGIIYBEAZA32LNFQTV2DLWQNRQWA,1,1,1
AGIJHNON4PJECPIRFNBKLLICV66Q,1,0,0
AGIJMPF7TSP6LBHIE6YLN4C4RI7Q,1,1,1
AGIJQ234DBU634IMHGHOM5VRTYAQ,3,0,0
AGIM2EGXLIC55KXY7SCVBFCDWC2A,1,1,1
AGINOZJHQT66SKWQOEBWOAVESO3Q,2,0,0
AGINQQZGNO7MAPAJJ2ZOILU66C2A,2,0,1
AGIODESJB6LDHYTXJHGRDL3HOCUQ,1,1,0
AGIOGNZHPH3CS2G4J3NTCLF6DF7A,3,1,1
AGIOOGMQGJIWISMKBXF32UYBPB5A,1,0,1
AGIPEHXQ57AJO63NBW4GXFCCGJYQ,1,0,0
AGIQI4H3ZCIFHDYLZWF7RKBD6CKA,1,0,0
AGIWLWLAEWJAAEAUYEHEEKNZ7IDQ,2,0,0
AGIY5IJARHWCKL2JNVGPELPBLLZA,2,0,0
AGIYSA62BZULHNSJTMPAT5IC3MLQ,2,1,1
AGIZ2XQK3K7PZYV5Z4K7NK66756Q,2,0,0
AGIZ4ZDCBE25XOAFRHU7HB6MUAWQ,1,1,1
AGJ2MGIBGBA7QV4LK4IXJULDD4IA,5,0,0
AGJ2OMRPTIXYFD5FJDQD2ZM7BNOA,1,0,0
AGJ3LZKH3K32GWK6VA7YO5QUFBYA,1,1,0
AGJ4ANGCPXOCTDOVGYEO4QKQHJRQ,1,1,1
AGJ4KJ5MKYRFQPWOXNP5DVGJJPYQ,1,1,1
AGJ5GWYVBEHC2VJDP5LTLTQCAZFQ,2,1,1
AGJ7FOPEAFANGE3SZC2GA4LXFWFA,1,0,0
AGJ7HHYLVARZXLEG7WGDZZASMM5Q,2,1,1
AGJBRN3NV7X7EXLX3NYYQARESZVQ,5,1,1
AGJBTTASVPXXBPQ7HYK5KIOESNYQ,23,1,1
AGJDUWTXORXZWDKBYXYCD4KQ4GOQ,2,1,1
AGJFAJLPZ4ICFIRILHIDGYQOYODQ,3,0,1
AGJFQUPLH6GTKMVD5A55H5RUSWHQ,1,0,1
AGJG24KD5W6PTBUG5P3YJMQ5J4MQ,1,0,0
AGJHXACJPEJUDTONGTC7RGTMBMJQ,6,1,1
AGJJ4QN2QKFVTDFZ5ITFLDGL7G2A,5,1,1
AGJJWRQARZOESCDXSAA3WPQTU4ZA,1,0,0
AGJMJDJXYOQVPUEDDQ7TAJKYYDNA,3,1,1
AGJMMCW66YC6LKC6PTNMQWZIJKJQ,10,0,0
AGJMXIXFK3D6WE5ZAKDZG4OKDHVQ,4,0,0
AGJMXMMYOEOMJQGURRTJ2LBDECBA,1,1,0
AGJO2ZC6BZ4GMUYCXB6DPIH4644A,2,1,0
AGJQOXBAQJ24HGEG44DLQG7MAP3A,5,1,1
AGJQT7HKEDAVX3SG4EQF5OIIXTNQ,2,0,0
AGJRW657ARKXOGCAQXJDT4FG7Q2A,2,0,1
AGJRZ5VQ2BS33ZUOT3QBIQNL4V4Q,1,1,1
AGJSMJIKPBILEO4KGZAJT7ZLKQKQ,1,0,1
AGJSQA2AXHQZVOXEA3HDZ6VBKR6Q,3,1,1
